"names","center_x","center_y","cluster_no","cell_type"
"2997859600496100020-mPFC_NF3_r1-mPFC","10759.6795914839","1215.92136552236","9","N_Rprm"
"2997859600496100025-mPFC_NF3_r1-mPFC","10750.9329998779","1222.65992650368","9","N_Rprm"
"2997859600496100036-mPFC_NF3_r1-mPFC","10694.8801801732","1229.50889478713","11","N_Lhx6"
"2997859600496100042-mPFC_NF3_r1-mPFC","10771.4257850029","1232.07219582571","10","N_Crym"
"2997859600496100044-mPFC_NF3_r1-mPFC","10761.2044750852","1234.91212645746","5","N_Otof"
"2997859600496100057-mPFC_NF3_r1-mPFC","10773.6254776777","1240.04983782386","5","N_Otof"
"2997859600496100058-mPFC_NF3_r1-mPFC","10687.383061558","1241.83936254853","9","N_Rprm"
"2997859600496100061-mPFC_NF3_r1-mPFC","10783.6684664643","1244.7433549826","9","N_Rprm"
"2997859600496100109-mPFC_NF3_r1-mPFC","10768.7635133239","1270.6244638535","8","N_Nptx1/Itm2a"
"2997859600496100110-mPFC_NF3_r1-mPFC","10779.9354190697","1266.62114426967","17","N_Vip"
"2997859600496100118-mPFC_NF3_r1-mPFC","10681.5306982943","1272.34905010365","9","N_Rprm"
"2997859600496100185-mPFC_NF3_r1-mPFC","10723.582938795","1316.85554478296","10","N_Crym"
"2997859600496100189-mPFC_NF3_r1-mPFC","10684.7755214475","1320.48004774495","9","N_Rprm"
"2997859600496100222-mPFC_NF3_r1-mPFC","10748.729591028","1216.82566956037","9","N_Rprm"
"2997859600496100227-mPFC_NF3_r1-mPFC","10772.0536528249","1235.86894036199","10","N_Crym"
"2997859600496100229-mPFC_NF3_r1-mPFC","10756.2268584542","1231.60738618155","9","N_Rprm"
"2997859600496100236-mPFC_NF3_r1-mPFC","10701.0467587474","1246.78436154116","1","N_Slc30a3"
"2997859600496100243-mPFC_NF3_r1-mPFC","10699.1499329283","1270.03598066798","5","N_Otof"
"2997859600496100244-mPFC_NF3_r1-mPFC","10768.9517515523","1273.40492571021","1","N_Slc30a3"
"2997859600496100245-mPFC_NF3_r1-mPFC","10782.025455187","1274.37091636033","17","N_Vip"
"2997859600496100246-mPFC_NF3_r1-mPFC","10751.4384144372","1280.19860617636","5","N_Otof"
"2997859600496100261-mPFC_NF3_r1-mPFC","10732.2570694197","1220.54385942224","5","N_Otof"
"2997859600496100273-mPFC_NF3_r1-mPFC","10695.6425694641","1292.07973457819","9","N_Rprm"
"2997859600496200003-mPFC_NF3_r1-mPFC","10713.0880521858","1214.32691653334","9","N_Rprm"
"2997859600496200004-mPFC_NF3_r1-mPFC","10685.8117805225","1214.13017643332","17","N_Vip"
"2997859600496200005-mPFC_NF3_r1-mPFC","10768.8988416232","1217.27616179144","9","N_Rprm"
"2997859600496200006-mPFC_NF3_r1-mPFC","10783.5443536639","1221.66468895942","9","N_Rprm"
"2997859600496200014-mPFC_NF3_r1-mPFC","10702.7335874478","1248.48271442835","10","N_Crym"
"2997859600496200019-mPFC_NF3_r1-mPFC","10786.2620168808","1281.93411963631","1","N_Slc30a3"
"2997859600497100011-mPFC_NF3_r1-mPFC","10845.6370495849","1222.94722600252","10","N_Crym"
"2997859600497100014-mPFC_NF3_r1-mPFC","10898.1669347244","1213.5403182521","9","N_Rprm"
"2997859600497100024-mPFC_NF3_r1-mPFC","10848.9940460795","1222.53583927816","9","N_Rprm"
"2997859600497100028-mPFC_NF3_r1-mPFC","10861.8839774506","1224.58526326119","9","N_Rprm"
"2997859600497100033-mPFC_NF3_r1-mPFC","10888.2746245966","1227.32841376782","1","N_Slc30a3"
"2997859600497100045-mPFC_NF3_r1-mPFC","10896.3918249464","1238.3379788691","9","N_Rprm"
"2997859600497100061-mPFC_NF3_r1-mPFC","10791.9399256523","1242.21979348355","9","N_Rprm"
"2997859600497100071-mPFC_NF3_r1-mPFC","10895.8751486879","1244.75235025075","9","N_Rprm"
"2997859600497100077-mPFC_NF3_r1-mPFC","10840.1309700881","1252.73064798464","9","N_Rprm"
"2997859600497100098-mPFC_NF3_r1-mPFC","10839.2964231328","1262.27949248717","9","N_Rprm"
"2997859600497100111-mPFC_NF3_r1-mPFC","10840.7146169257","1268.48195234048","9","N_Rprm"
"2997859600497100152-mPFC_NF3_r1-mPFC","10842.5942609072","1294.95165657046","9","N_Rprm"
"2997859600497100201-mPFC_NF3_r1-mPFC","10897.0070884857","1326.37645228265","9","N_Rprm"
"2997859600497100212-mPFC_NF3_r1-mPFC","10790.59302787","1328.23708422945","10","N_Crym"
"2997859600497100231-mPFC_NF3_r1-mPFC","10897.6730112166","1236.94459253789","9","N_Rprm"
"2997859600497100236-mPFC_NF3_r1-mPFC","10802.4757695748","1239.30613216633","10","N_Crym"
"2997859600497100243-mPFC_NF3_r1-mPFC","10865.4958629399","1260.50546320411","9","N_Rprm"
"2997859600497100248-mPFC_NF3_r1-mPFC","10901.140560845","1297.44127105837","1","N_Slc30a3"
"2997859600497100255-mPFC_NF3_r1-mPFC","10894.3782664771","1316.37375350939","9","N_Rprm"
"2997859600497100265-mPFC_NF3_r1-mPFC","10881.5049299062","1222.71085714807","11","N_Lhx6"
"2997859600497100269-mPFC_NF3_r1-mPFC","10830.1463113893","1229.18740754053","9","N_Rprm"
"2997859600497100271-mPFC_NF3_r1-mPFC","10798.4562592497","1260.15553792102","9","N_Rprm"
"2997859600497100272-mPFC_NF3_r1-mPFC","10865.7784784682","1305.25564352263","9","N_Rprm"
"2997859600497200003-mPFC_NF3_r1-mPFC","10881.6316099091","1212.78767224905","10","N_Crym"
"2997859600497200006-mPFC_NF3_r1-mPFC","10799.8459787894","1219.17986676106","9","N_Rprm"
"2997859600497200019-mPFC_NF3_r1-mPFC","10904.3125249102","1258.09439241997","9","N_Rprm"
"2997859600497200020-mPFC_NF3_r1-mPFC","10844.77243482","1256.28258195879","9","N_Rprm"
"2997859600497200021-mPFC_NF3_r1-mPFC","10804.8888502289","1253.89960682323","9","N_Rprm"
"2997859600497200064-mPFC_NF3_r1-mPFC","10847.8717964243","1324.45468279241","9","N_Rprm"
"2997859600497200065-mPFC_NF3_r1-mPFC","10901.4476192226","1326.62705257378","9","N_Rprm"
"2997859600497200070-mPFC_NF3_r1-mPFC","10894.5199398762","1214.83442950124","9","N_Rprm"
"2997859600498100044-mPFC_NF3_r1-mPFC","10935.8875535045","1231.99523407619","10","N_Crym"
"2997859600498100082-mPFC_NF3_r1-mPFC","10933.3853448095","1248.68961113031","5","N_Otof"
"2997859600498100117-mPFC_NF3_r1-mPFC","10925.512545566","1260.21984673465","9","N_Rprm"
"2997859600498100124-mPFC_NF3_r1-mPFC","10942.6226726648","1266.71448441059","9","N_Rprm"
"2997859600498100149-mPFC_NF3_r1-mPFC","10954.1358897889","1277.8913745597","9","N_Rprm"
"2997859600498100151-mPFC_NF3_r1-mPFC","10959.0644216594","1282.93634870246","5","N_Otof"
"2997859600498100152-mPFC_NF3_r1-mPFC","10963.6923414197","1277.21660599439","5","N_Otof"
"2997859600498100159-mPFC_NF3_r1-mPFC","10921.9677700107","1280.81126354412","11","N_Lhx6"
"2997859600498100170-mPFC_NF3_r1-mPFC","10951.0554595235","1291.7720684389","9","N_Rprm"
"2997859600498100177-mPFC_NF3_r1-mPFC","10963.9951078171","1288.74927235631","5","N_Otof"
"2997859600498100203-mPFC_NF3_r1-mPFC","10953.3954274211","1307.1280343479","9","N_Rprm"
"2997859600498100208-mPFC_NF3_r1-mPFC","10990.5484599611","1307.45197767627","9","N_Rprm"
"2997859600498100225-mPFC_NF3_r1-mPFC","10971.2940319365","1320.56463112842","9","N_Rprm"
"2997859600498100234-mPFC_NF3_r1-mPFC","10963.3817156521","1321.54999281814","9","N_Rprm"
"2997859600498100280-mPFC_NF3_r1-mPFC","10924.1358521884","1255.02114497762","9","N_Rprm"
"2997859600498100289-mPFC_NF3_r1-mPFC","10958.9673439016","1281.54240153474","9","N_Rprm"
"2997859600498100293-mPFC_NF3_r1-mPFC","10972.8445440769","1286.87362526773","9","N_Rprm"
"2997859600498100297-mPFC_NF3_r1-mPFC","10965.9242413839","1299.29634523132","9","N_Rprm"
"2997859600498100303-mPFC_NF3_r1-mPFC","10926.7842737889","1319.28450944958","21","N_Tshz2"
"2997859600498100311-mPFC_NF3_r1-mPFC","10927.665739275","1213.98672143985","9","N_Rprm"
"2997859600498100316-mPFC_NF3_r1-mPFC","10972.187901024","1273.78964185846","9","N_Rprm"
"2997859600498100317-mPFC_NF3_r1-mPFC","10981.1888243594","1275.02466572036","9","N_Rprm"
"2997859600498100319-mPFC_NF3_r1-mPFC","10945.4801048772","1275.50414709616","9","N_Rprm"
"2997859600498100323-mPFC_NF3_r1-mPFC","10980.4149387327","1297.66182371841","13","N_Sst"
"2997859600498100324-mPFC_NF3_r1-mPFC","10955.7809467386","1308.00513601903","5","N_Otof"
"2997859600498100325-mPFC_NF3_r1-mPFC","10976.922350961","1309.12753230857","9","N_Rprm"
"2997859600498200018-mPFC_NF3_r1-mPFC","10910.478970329","1239.06856902499","17","N_Vip"
"2997859600498200034-mPFC_NF3_r1-mPFC","10966.7631306538","1298.67813574956","9","N_Rprm"
"2997859600498200053-mPFC_NF3_r1-mPFC","10953.605172898","1292.84313735153","9","N_Rprm"
"2997859600499100035-mPFC_NF3_r1-mPFC","11117.1269203951","1227.6565833405","5","N_Otof"
"2997859600499100054-mPFC_NF3_r1-mPFC","11117.3362166232","1242.20236921128","5","N_Otof"
"2997859600499100074-mPFC_NF3_r1-mPFC","11095.7445652069","1253.07086625868","5","N_Otof"
"2997859600499100079-mPFC_NF3_r1-mPFC","11057.6224333237","1263.37541674846","5","N_Otof"
"2997859600499100092-mPFC_NF3_r1-mPFC","11041.6353741701","1266.78837750379","5","N_Otof"
"2997859600499100106-mPFC_NF3_r1-mPFC","11072.3355503348","1280.3324964218","5","N_Otof"
"2997859600499100111-mPFC_NF3_r1-mPFC","11093.744118856","1281.77037474877","5","N_Otof"
"2997859600499100113-mPFC_NF3_r1-mPFC","11103.1094650716","1283.25141138449","5","N_Otof"
"2997859600499100127-mPFC_NF3_r1-mPFC","11114.9546584227","1289.56718970064","5","N_Otof"
"2997859600499100140-mPFC_NF3_r1-mPFC","11110.3451241142","1299.24343771523","5","N_Otof"
"2997859600499100212-mPFC_NF3_r1-mPFC","11127.6447071848","1251.69345034439","10","N_Crym"
"2997859600499100226-mPFC_NF3_r1-mPFC","11068.3159548251","1253.42868975616","5","N_Otof"
"2997859600499100227-mPFC_NF3_r1-mPFC","11054.9105038639","1260.01405959956","17","N_Vip"
"2997859600499100228-mPFC_NF3_r1-mPFC","11077.7453088942","1264.90459269149","5","N_Otof"
"2997859600499100229-mPFC_NF3_r1-mPFC","11116.7866965766","1272.61925342946","5","N_Otof"
"2997859600499100230-mPFC_NF3_r1-mPFC","11099.4867480589","1280.79676309677","5","N_Otof"
"2997859600499100232-mPFC_NF3_r1-mPFC","11115.3884658845","1293.01421978383","5","N_Otof"
"2997859600499100249-mPFC_NF3_r1-mPFC","11057.7588442278","1266.43997297374","17","N_Vip"
"2997859600499100257-mPFC_NF3_r1-mPFC","11104.6735808744","1306.5411370475","10","N_Crym"
"2997859600499200005-mPFC_NF3_r1-mPFC","11073.2552033017","1212.2284301243","17","N_Vip"
"2997859600499200040-mPFC_NF3_r1-mPFC","11030.7415500425","1213.38758539051","5","N_Otof"
"2997859600500100024-mPFC_NF3_r1-mPFC","11244.1276538367","1255.48620447731","1","N_Slc30a3"
"2997859600500100031-mPFC_NF3_r1-mPFC","11212.8793654459","1223.71295951488","1","N_Slc30a3"
"2997859600500100047-mPFC_NF3_r1-mPFC","11225.095005487","1227.05160412683","1","N_Slc30a3"
"2997859600500100078-mPFC_NF3_r1-mPFC","11219.0110752011","1243.69263219217","1","N_Slc30a3"
"2997859600500100099-mPFC_NF3_r1-mPFC","11156.7230950332","1257.26416662615","5","N_Otof"
"2997859600500100101-mPFC_NF3_r1-mPFC","11242.6889740054","1255.68040530153","11","N_Lhx6"
"2997859600500100107-mPFC_NF3_r1-mPFC","11180.7938928364","1261.67224967732","8","N_Nptx1/Itm2a"
"2997859600500100140-mPFC_NF3_r1-mPFC","11253.8712973126","1281.75668289584","1","N_Slc30a3"
"2997859600500100143-mPFC_NF3_r1-mPFC","11190.3045202322","1282.05370594254","11","N_Lhx6"
"2997859600500100146-mPFC_NF3_r1-mPFC","11176.3361178216","1287.96204734742","11","N_Lhx6"
"2997859600500100190-mPFC_NF3_r1-mPFC","11229.3962681294","1307.32829427838","1","N_Slc30a3"
"2997859600500100192-mPFC_NF3_r1-mPFC","11192.9771964865","1306.39003468815","8","N_Nptx1/Itm2a"
"2997859600500100264-mPFC_NF3_r1-mPFC","11254.5297312041","1282.92886143827","1","N_Slc30a3"
"2997859600500100268-mPFC_NF3_r1-mPFC","11157.4386083931","1299.37856052712","5","N_Otof"
"2997859600500100271-mPFC_NF3_r1-mPFC","11168.5014544718","1307.49485226726","5","N_Otof"
"2997859600500100272-mPFC_NF3_r1-mPFC","11197.1383393341","1310.71035325345","21","N_Tshz2"
"2997859600500200013-mPFC_NF3_r1-mPFC","11148.9873816678","1253.53585162398","16","N_Dusp1"
"2997859600500200022-mPFC_NF3_r1-mPFC","11144.3413780919","1290.70512067925","5","N_Otof"
"2997859600500200024-mPFC_NF3_r1-mPFC","11224.780289919","1300.63429064588","1","N_Slc30a3"
"2997859600500200040-mPFC_NF3_r1-mPFC","11153.5157074872","1251.4770663323","5","N_Otof"
"2997859600500200041-mPFC_NF3_r1-mPFC","11155.6479135933","1260.99158185594","5","N_Otof"
"2997859600500200043-mPFC_NF3_r1-mPFC","11147.7557332435","1262.75063742006","5","N_Otof"
"2997859600501100053-mPFC_NF3_r1-mPFC","11305.7051929167","1243.39969265943","11","N_Lhx6"
"2997859600501100085-mPFC_NF3_r1-mPFC","11322.402438148","1264.44029703073","14","N_Sept4/Crym"
"2997859600501100105-mPFC_NF3_r1-mPFC","11325.0073138321","1273.35678393381","14","N_Sept4/Crym"
"2997859600501100127-mPFC_NF3_r1-mPFC","11275.2622227328","1286.88474591675","16","N_Dusp1"
"2997859600501100148-mPFC_NF3_r1-mPFC","11374.8540212121","1301.12424400789","14","N_Sept4/Crym"
"2997859600501100156-mPFC_NF3_r1-mPFC","11365.5868875876","1302.04767484434","1","N_Slc30a3"
"2997859600501100171-mPFC_NF3_r1-mPFC","11373.7256284196","1314.52423128269","1","N_Slc30a3"
"2997859600501100217-mPFC_NF3_r1-mPFC","11297.9601725769","1272.23677574798","16","N_Dusp1"
"2997859600501100220-mPFC_NF3_r1-mPFC","11366.1226111549","1237.47735257716","4","N_Arhgap25"
"2997859600501100225-mPFC_NF3_r1-mPFC","11337.2961116506","1249.92240076705","1","N_Slc30a3"
"2997859600501100236-mPFC_NF3_r1-mPFC","11314.5616429525","1285.83618009411","1","N_Slc30a3"
"2997859600501100238-mPFC_NF3_r1-mPFC","11279.3473326572","1295.92229988179","16","N_Dusp1"
"2997859600501100247-mPFC_NF3_r1-mPFC","11285.0555486581","1300.25323691335","1","N_Slc30a3"
"2997859600501200003-mPFC_NF3_r1-mPFC","11269.3912986765","1213.46926903445","1","N_Slc30a3"
"2997859600501200012-mPFC_NF3_r1-mPFC","11265.1919793733","1244.87213549896","1","N_Slc30a3"
"2997859600501200021-mPFC_NF3_r1-mPFC","11275.617430206","1293.32880482268","16","N_Dusp1"
"2997859600501200036-mPFC_NF3_r1-mPFC","11309.159980606","1212.50418995233","1","N_Slc30a3"
"2997859600502100024-mPFC_NF3_r1-mPFC","11394.8836791642","1220.80160101466","14","N_Sept4/Crym"
"2997859600502100036-mPFC_NF3_r1-mPFC","11457.9829163024","1277.14548730369","1","N_Slc30a3"
"2997859600502100048-mPFC_NF3_r1-mPFC","11444.0470045918","1238.14017268135","4","N_Arhgap25"
"2997859600502100049-mPFC_NF3_r1-mPFC","11496.5109807548","1291.92774648181","14","N_Sept4/Crym"
"2997859600502100058-mPFC_NF3_r1-mPFC","11450.9992598994","1241.4510683591","4","N_Arhgap25"
"2997859600502100096-mPFC_NF3_r1-mPFC","11482.461660217","1270.97220464102","20","N_Npy"
"2997859600502100143-mPFC_NF3_r1-mPFC","11432.9967303114","1298.12052268596","4","N_Arhgap25"
"2997859600502100160-mPFC_NF3_r1-mPFC","11412.284848016","1313.17234872728","14","N_Sept4/Crym"
"2997859600502100161-mPFC_NF3_r1-mPFC","11421.5599387955","1314.80175846576","14","N_Sept4/Crym"
"2997859600502100221-mPFC_NF3_r1-mPFC","11455.7556917121","1225.31804331761","3","N_Vipr2"
"2997859600502200004-mPFC_NF3_r1-mPFC","11413.259342554","1214.88378164327","4","N_Arhgap25"
"2997859600502200017-mPFC_NF3_r1-mPFC","11388.294229115","1257.17938110444","2","N_Baiap3"
"2997859600502200042-mPFC_NF3_r1-mPFC","11432.564314192","1219.91249169074","1","N_Slc30a3"
"2997859600502200046-mPFC_NF3_r1-mPFC","11497.9067548915","1238.56245356242","4","N_Arhgap25"
"2997859600503100011-mPFC_NF3_r1-mPFC","11593.4261599122","1217.91285521694","4","N_Arhgap25"
"2997859600503100014-mPFC_NF3_r1-mPFC","11571.3639691383","1212.4464263348","4","N_Arhgap25"
"2997859600503100035-mPFC_NF3_r1-mPFC","11544.287626544","1238.30651512382","4","N_Arhgap25"
"2997859600503100040-mPFC_NF3_r1-mPFC","11593.2963323348","1234.01141318914","4","N_Arhgap25"
"2997859600503100048-mPFC_NF3_r1-mPFC","11598.6764033036","1241.60439205432","4","N_Arhgap25"
"2997859600503100065-mPFC_NF3_r1-mPFC","11583.160046224","1253.76353748919","4","N_Arhgap25"
"2997859600503100070-mPFC_NF3_r1-mPFC","11612.9963797117","1258.76002273951","4","N_Arhgap25"
"2997859600503100093-mPFC_NF3_r1-mPFC","11530.8317748039","1272.24311775704","4","N_Arhgap25"
"2997859600503100094-mPFC_NF3_r1-mPFC","11553.069333972","1271.13150677782","1","N_Slc30a3"
"2997859600503100102-mPFC_NF3_r1-mPFC","11557.7671464118","1277.33496834669","1","N_Slc30a3"
"2997859600503100115-mPFC_NF3_r1-mPFC","11517.3659155301","1283.59528712025","4","N_Arhgap25"
"2997859600503100118-mPFC_NF3_r1-mPFC","11538.1724261098","1286.14853595228","4","N_Arhgap25"
"2997859600503100137-mPFC_NF3_r1-mPFC","11550.7002693645","1296.72540030345","4","N_Arhgap25"
"2997859600503100144-mPFC_NF3_r1-mPFC","11593.1504628348","1301.56885397618","4","N_Arhgap25"
"2997859600503100174-mPFC_NF3_r1-mPFC","11564.6654735663","1314.55789150428","4","N_Arhgap25"
"2997859600503100221-mPFC_NF3_r1-mPFC","11614.8873555396","1227.6829615165","4","N_Arhgap25"
"2997859600503100226-mPFC_NF3_r1-mPFC","11576.6259042691","1236.36822515179","4","N_Arhgap25"
"2997859600503100228-mPFC_NF3_r1-mPFC","11594.2114443899","1239.66046802816","4","N_Arhgap25"
"2997859600503100230-mPFC_NF3_r1-mPFC","11560.0430171021","1247.06446095741","13","N_Sst"
"2997859600503100231-mPFC_NF3_r1-mPFC","11510.9420015747","1243.94064495351","4","N_Arhgap25"
"2997859600503100233-mPFC_NF3_r1-mPFC","11562.7545759795","1309.6495335596","4","N_Arhgap25"
"2997859600503100239-mPFC_NF3_r1-mPFC","11514.6667103394","1270.43811130704","4","N_Arhgap25"
"2997859600503100244-mPFC_NF3_r1-mPFC","11537.452067809","1285.56549870862","4","N_Arhgap25"
"2997859600503100246-mPFC_NF3_r1-mPFC","11605.8164494272","1294.7327470722","4","N_Arhgap25"
"2997859600503100248-mPFC_NF3_r1-mPFC","11547.1129969064","1294.87879636061","4","N_Arhgap25"
"2997859600503100257-mPFC_NF3_r1-mPFC","11513.9936034757","1316.0659479497","4","N_Arhgap25"
"2997859600503200021-mPFC_NF3_r1-mPFC","11506.1932174535","1262.1075450841","4","N_Arhgap25"
"2997859600503200032-mPFC_NF3_r1-mPFC","11587.4330051982","1301.82432971784","4","N_Arhgap25"
"2997859600503200042-mPFC_NF3_r1-mPFC","11602.4038045087","1323.4306558651","4","N_Arhgap25"
"2997859600503200043-mPFC_NF3_r1-mPFC","11519.688157907","1325.92267596328","4","N_Arhgap25"
"2997859600503200066-mPFC_NF3_r1-mPFC","11504.9952554702","1309.39434090059","13","N_Sst"
"2997859600503200078-mPFC_NF3_r1-mPFC","11607.3113172027","1322.01351777561","4","N_Arhgap25"
"2997859600504100018-mPFC_NF3_r1-mPFC","11678.8480403976","1217.11530656323","5","N_Otof"
"2997859600504100023-mPFC_NF3_r1-mPFC","11718.638633621","1224.93966486846","4","N_Arhgap25"
"2997859600504100028-mPFC_NF3_r1-mPFC","11651.4995878243","1225.83543831071","4","N_Arhgap25"
"2997859600504100029-mPFC_NF3_r1-mPFC","11693.450959365","1229.88860877311","16","N_Dusp1"
"2997859600504100041-mPFC_NF3_r1-mPFC","11673.7828944766","1239.15864205628","4","N_Arhgap25"
"2997859600504100076-mPFC_NF3_r1-mPFC","11635.9565770224","1257.29480362733","4","N_Arhgap25"
"2997859600504100077-mPFC_NF3_r1-mPFC","11646.3467942902","1263.83276002931","4","N_Arhgap25"
"2997859600504100081-mPFC_NF3_r1-mPFC","11622.6918043331","1263.43699376636","4","N_Arhgap25"
"2997859600504100119-mPFC_NF3_r1-mPFC","11716.1037018967","1301.26858787678","8","N_Nptx1/Itm2a"
"2997859600504100125-mPFC_NF3_r1-mPFC","11663.4241402435","1307.9936542962","4","N_Arhgap25"
"2997859600504100143-mPFC_NF3_r1-mPFC","11627.1718794013","1320.00225666992","4","N_Arhgap25"
"2997859600504100172-mPFC_NF3_r1-mPFC","11621.6274514189","1228.66031993219","4","N_Arhgap25"
"2997859600504100178-mPFC_NF3_r1-mPFC","11685.2923168734","1301.75494997768","8","N_Nptx1/Itm2a"
"2997859600504100179-mPFC_NF3_r1-mPFC","11638.5367601037","1250.86582750666","4","N_Arhgap25"
"2997859600504100180-mPFC_NF3_r1-mPFC","11624.0106858441","1258.98266993996","4","N_Arhgap25"
"2997859600504100183-mPFC_NF3_r1-mPFC","11702.4638074359","1293.54212138382","1","N_Slc30a3"
"2997859600504100194-mPFC_NF3_r1-mPFC","11732.4764498697","1218.82064799247","4","N_Arhgap25"
"2997859600504100197-mPFC_NF3_r1-mPFC","11714.0215034407","1222.25030009226","4","N_Arhgap25"
"2997859600504100202-mPFC_NF3_r1-mPFC","11721.7007229337","1265.57746393962","4","N_Arhgap25"
"2997859600504100204-mPFC_NF3_r1-mPFC","11641.4975594548","1276.03362651743","4","N_Arhgap25"
"2997859600504100207-mPFC_NF3_r1-mPFC","11670.5923467916","1313.16538969753","4","N_Arhgap25"
"2997859600504200007-mPFC_NF3_r1-mPFC","11626.5663151759","1216.47468323513","4","N_Arhgap25"
"2997859600504200008-mPFC_NF3_r1-mPFC","11693.8170113935","1215.76054825796","4","N_Arhgap25"
"2997859600504200009-mPFC_NF3_r1-mPFC","11642.3696042153","1217.77035093767","11","N_Lhx6"
"2997859600504200016-mPFC_NF3_r1-mPFC","11663.990922852","1233.02647171056","4","N_Arhgap25"
"2997859600504200034-mPFC_NF3_r1-mPFC","11700.9747714164","1295.60872190776","1","N_Slc30a3"
"2997859600504200038-mPFC_NF3_r1-mPFC","11624.0926480997","1307.12070285412","4","N_Arhgap25"
"2997859600504200080-mPFC_NF3_r1-mPFC","11725.6314039343","1215.33016827262","4","N_Arhgap25"
"2997859600505100022-mPFC_NF3_r1-mPFC","11770.3870486839","1220.19900712502","4","N_Arhgap25"
"2997859600505100026-mPFC_NF3_r1-mPFC","11821.3004576549","1219.28086062104","8","N_Nptx1/Itm2a"
"2997859600505100060-mPFC_NF3_r1-mPFC","11786.1557452297","1245.45553785439","2","N_Baiap3"
"2997859600505100061-mPFC_NF3_r1-mPFC","11776.8760891655","1243.07156061157","1","N_Slc30a3"
"2997859600505100071-mPFC_NF3_r1-mPFC","11822.8873252581","1244.20596842784","1","N_Slc30a3"
