names,center_x,center_y,cluster_no,cell_type,fov
2985094901512100215-mPFC_FR2_r1-mPFC,10762.3532432826,3498.46419184815,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901512100216-mPFC_FR2_r1-mPFC,10775.9883132166,3494.4398621863,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100224-mPFC_FR2_r1-mPFC,10802.9767776128,3529.3901898298,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100236-mPFC_FR2_r1-mPFC,10763.9861133346,3454.60276524853,1,N_Slc30a3,mPFC_FR2_r1-mPFC
2985094901512100241-mPFC_FR2_r1-mPFC,10777.795170447,3518.68471960888,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100243-mPFC_FR2_r1-mPFC,10770.3294146129,3522.1141193946,8,N_Nptx1/Itm2a,mPFC_FR2_r1-mPFC
2985094901512100246-mPFC_FR2_r1-mPFC,10790.342185591,3532.90459153378,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512200004-mPFC_FR2_r1-mPFC,10852.9120924999,3427.59466261286,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512200021-mPFC_FR2_r1-mPFC,10754.6963625207,3463.38350999065,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512200042-mPFC_FR2_r1-mPFC,10747.1884145198,3522.52885104671,4,N_Arhgap25,mPFC_FR2_r1-mPFC
