names,center_x,center_y,cluster_no,cell_type,fov
2997380200525100194-mPFC_NF3_r0-mPFC,5374.26909192411,6088.00811397589,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525200018-mPFC_NF3_r0-mPFC,5330.77653942562,6073.67599362226,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525200045-mPFC_NF3_r0-mPFC,5420.71677575524,6140.43933341453,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525200064-mPFC_NF3_r0-mPFC,5360.02018611487,6082.02587589628,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200526100041-mPFC_NF3_r0-mPFC,5465.43490198219,6041.01461319405,17,N_Vip,mPFC_NF3_r0-mPFC
2997380200526100056-mPFC_NF3_r0-mPFC,5503.9176073289,6054.94314240498,20,N_Npy,mPFC_NF3_r0-mPFC
2997380200526200043-mPFC_NF3_r0-mPFC,5503.8816284338,6054.71927316972,20,N_Npy,mPFC_NF3_r0-mPFC
2997380200558100112-mPFC_NF3_r0-mPFC,2171.44892084323,6201.30580325419,20,N_Npy,mPFC_NF3_r0-mPFC
2997380200558100116-mPFC_NF3_r0-mPFC,2160.80367686654,6199.18117298016,20,N_Npy,mPFC_NF3_r0-mPFC
2997380200560100150-mPFC_NF3_r0-mPFC,2430.25838309976,6255.52763622307,3,N_Vipr2,mPFC_NF3_r0-mPFC
2997380200560100153-mPFC_NF3_r0-mPFC,2452.77905708854,6258.11702728851,3,N_Vipr2,mPFC_NF3_r0-mPFC
2997380200561100093-mPFC_NF3_r0-mPFC,2560.56002661527,6203.13654811079,3,N_Vipr2,mPFC_NF3_r0-mPFC
2997380200561100173-mPFC_NF3_r0-mPFC,2536.6407554169,6257.7152229507,3,N_Vipr2,mPFC_NF3_r0-mPFC
2997380200562100077-mPFC_NF3_r0-mPFC,2642.63723287573,6186.94832420841,3,N_Vipr2,mPFC_NF3_r0-mPFC
