names,center_x,center_y,cluster_no,cell_type,fov
2944521900416100178-mPFC_HC1_r2-mPFC,10576.8642401927,1698.19886629441,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900416200006-mPFC_HC1_r2-mPFC,10563.0628741609,1604.05792438812,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416200009-mPFC_HC1_r2-mPFC,10627.1366923058,1613.10142917783,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900416200018-mPFC_HC1_r2-mPFC,10541.352946038,1638.55590173221,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416200025-mPFC_HC1_r2-mPFC,10626.624446458,1650.36930655744,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900416200031-mPFC_HC1_r2-mPFC,10627.6216567275,1667.83552629872,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900416200039-mPFC_HC1_r2-mPFC,10543.5692256261,1687.90549481294,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416200044-mPFC_HC1_r2-mPFC,10577.2680877742,1697.11514992229,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900416200045-mPFC_HC1_r2-mPFC,10628.6111265931,1703.69923771037,15,N_Nptx1/Car4,mPFC_HC1_r2-mPFC
2944521900417100016-mPFC_HC1_r2-mPFC,10712.6688316628,1612.36269587342,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900417100021-mPFC_HC1_r2-mPFC,10681.1508128963,1617.19551222737,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900417100023-mPFC_HC1_r2-mPFC,10652.0187016051,1618.67501014202,1,N_Slc30a3,mPFC_HC1_r2-mPFC
