names,center_x,center_y,cluster_no,cell_type,fov
2788213104248100154-BLA_FR24-BLA,4829.79443529576,7036.30762733801,7,N_Tac1,BLA_FR24-BLA
2788213104248100225-BLA_FR24-BLA,4814.11085828184,7071.77108937931,3,N_Vipr2,BLA_FR24-BLA
2788213104248100234-BLA_FR24-BLA,4831.14721125267,7076.16299573067,3,N_Vipr2,BLA_FR24-BLA
2788213104248100343-BLA_FR24-BLA,4783.60760264584,7040.19193782735,11,N_Lhx6,BLA_FR24-BLA
2788213104248100351-BLA_FR24-BLA,4798.64232994768,7070.78344065966,3,N_Vipr2,BLA_FR24-BLA
2788213104249100014-BLA_FR24-BLA,4944.29321893597,6966.36944300435,2,N_Baiap3,BLA_FR24-BLA
2788213104249100034-BLA_FR24-BLA,4842.98342077239,6974.29053148978,22,N_Ass1,BLA_FR24-BLA
2788213104249100072-BLA_FR24-BLA,4933.69673667409,6994.15994070567,3,N_Vipr2,BLA_FR24-BLA
2788213104249100087-BLA_FR24-BLA,4862.11686341714,7083.22560955368,2,N_Baiap3,BLA_FR24-BLA
2788213104249100135-BLA_FR24-BLA,4892.42363333474,7026.36485483595,22,N_Ass1,BLA_FR24-BLA
2788213104249100149-BLA_FR24-BLA,4923.2411232553,7039.95561850306,3,N_Vipr2,BLA_FR24-BLA
2788213104249100160-BLA_FR24-BLA,4940.11513821232,7042.17774062548,2,N_Baiap3,BLA_FR24-BLA
2788213104249100162-BLA_FR24-BLA,4959.30233280201,7048.75945215137,2,N_Baiap3,BLA_FR24-BLA
2788213104249100170-BLA_FR24-BLA,4947.15751365781,7057.45065786666,2,N_Baiap3,BLA_FR24-BLA
2788213104249100197-BLA_FR24-BLA,4889.5894837405,7077.95567486205,2,N_Baiap3,BLA_FR24-BLA
2788213104249100274-BLA_FR24-BLA,4882.08329714096,6970.59860147989,3,N_Vipr2,BLA_FR24-BLA
2788213104249100277-BLA_FR24-BLA,4862.99463197897,6974.27808217137,22,N_Ass1,BLA_FR24-BLA
2788213104249100290-BLA_FR24-BLA,4919.53977674241,7044.16599720009,11,N_Lhx6,BLA_FR24-BLA
2788213104250100171-BLA_FR24-BLA,5005.56417997939,7033.03623337712,11,N_Lhx6,BLA_FR24-BLA
2788213104250100242-BLA_FR24-BLA,5065.49335224351,7073.70108950411,2,N_Baiap3,BLA_FR24-BLA
2788213104250100350-BLA_FR24-BLA,5076.35473025698,7009.86516519688,2,N_Baiap3,BLA_FR24-BLA
2788213104250100364-BLA_FR24-BLA,4999.37815400812,7058.51626696223,17,N_Vip,BLA_FR24-BLA
2788213104250100398-BLA_FR24-BLA,4994.8562506427,7051.46517687902,17,N_Vip,BLA_FR24-BLA
2788213104250200027-BLA_FR24-BLA,5017.4831701934,7035.7934815394,11,N_Lhx6,BLA_FR24-BLA
2788213104251100030-BLA_FR24-BLA,5110.56352444284,6969.86611281667,6,N_Penk,BLA_FR24-BLA
2788213104251100071-BLA_FR24-BLA,5199.75845227267,6992.70891000303,8,N_Nptx1/Itm2a,BLA_FR24-BLA
2788213104251100115-BLA_FR24-BLA,5104.11898866578,7015.14110578274,11,N_Lhx6,BLA_FR24-BLA
2788213104251100143-BLA_FR24-BLA,5103.57305178088,7023.70615879223,11,N_Lhx6,BLA_FR24-BLA
2788213104251100165-BLA_FR24-BLA,5107.01386029764,7035.33382581485,13,N_Sst,BLA_FR24-BLA
2788213104251100353-BLA_FR24-BLA,5145.73578819227,6992.88764716201,3,N_Vipr2,BLA_FR24-BLA
2788213104251100361-BLA_FR24-BLA,5165.66402437359,7008.43722434355,11,N_Lhx6,BLA_FR24-BLA
2788213104251100374-BLA_FR24-BLA,5110.51635379801,7037.11996394646,2,N_Baiap3,BLA_FR24-BLA
2788213104251100380-BLA_FR24-BLA,5152.07659195736,7056.33149356846,2,N_Baiap3,BLA_FR24-BLA
2788213104251100383-BLA_FR24-BLA,5120.71547847157,7065.80293574132,3,N_Vipr2,BLA_FR24-BLA
2788213104251100388-BLA_FR24-BLA,5184.60306245254,7074.79620231268,11,N_Lhx6,BLA_FR24-BLA
2788213104251100409-BLA_FR24-BLA,5110.09184775314,6993.51067034677,11,N_Lhx6,BLA_FR24-BLA
2788213104251200036-BLA_FR24-BLA,5185.6259232746,7073.92960002881,11,N_Lhx6,BLA_FR24-BLA
2788213104252100124-BLA_FR24-BLA,5300.81472395807,7016.26885337207,3,N_Vipr2,BLA_FR24-BLA
2788213104252100129-BLA_FR24-BLA,5289.9483298257,7017.26309292785,22,N_Ass1,BLA_FR24-BLA
2788213104252100157-BLA_FR24-BLA,5360.4257685229,7031.33867091259,2,N_Baiap3,BLA_FR24-BLA
2788213104252100283-BLA_FR24-BLA,5286.65027649111,7097.0107552434,11,N_Lhx6,BLA_FR24-BLA
2788213104252100337-BLA_FR24-BLA,5338.74712867766,7017.45871807707,6,N_Penk,BLA_FR24-BLA
2788213104252100338-BLA_FR24-BLA,5359.12201111385,7027.24306283653,2,N_Baiap3,BLA_FR24-BLA
2788213104252100353-BLA_FR24-BLA,5356.60619679754,7062.17461701328,6,N_Penk,BLA_FR24-BLA
2788213104252100358-BLA_FR24-BLA,5285.33487291812,7078.06461974615,11,N_Lhx6,BLA_FR24-BLA
2788213104253100084-BLA_FR24-BLA,5426.03951201579,6993.56944957982,2,N_Baiap3,BLA_FR24-BLA
2788213104253100117-BLA_FR24-BLA,5434.33354032303,7014.27113792254,6,N_Penk,BLA_FR24-BLA
2788213104253100211-BLA_FR24-BLA,5453.95658701926,7061.17886013612,2,N_Baiap3,BLA_FR24-BLA
2788213104253100213-BLA_FR24-BLA,5436.35900389702,7067.07742350663,2,N_Baiap3,BLA_FR24-BLA
2788213104253100324-BLA_FR24-BLA,5419.35981019177,6986.95247176601,2,N_Baiap3,BLA_FR24-BLA
2788213104253100329-BLA_FR24-BLA,5380.95270595248,6995.96655839706,11,N_Lhx6,BLA_FR24-BLA
